race,season,lap,driver,team,actual_position,current_compound,tire_age,stops_made,gap_to_leader_seconds,gap_to_ahead_seconds,gap_to_behind_seconds,projected_total_time_if_pit_now,projected_total_time_if_stay_out,pit_now_gain_seconds,projected_finish_if_pit_now,projected_finish_if_stay_out,overtake_probability_if_pit_now,overtake_probability_if_stay_out,best_action_now,actual_first_pit_lap,model_first_pit_now_lap,confirmed_first_pit_call_lap,first_pit_lap_error,confirmed_first_pit_lap_error,first_stop_signal_status,confirmed_signal_status,recommendation_reason
Japan,2026,12,ALB,Williams,18,MEDIUM,12,0,3.019999999999982,3.019999999999982,7.644999999999982,4138.3060000000005,4128.511,-9.795000000000073,20,18,0.4093904761904765,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.80s, pit recovery probability: 0.41, stay-out overtake probability: 0.32."
Japan,2026,12,PER,Cadillac,19,MEDIUM,12,0,10.664999999999964,7.644999999999982,3.3170000000000073,4150.738,4140.943,-9.795000000000073,20,19,0.41700952380952405,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.80s, pit recovery probability: 0.42, stay-out overtake probability: 0.32."
Japan,2026,12,STR,Aston Martin,20,MEDIUM,12,0,13.981999999999971,3.3170000000000073,1.6140000000000327,4205.0472004,4195.375,-9.672200400000293,21,21,0.42462857142857163,0.31960000000000094,stay_out,,,,,,no_actual_stop_reference,no_actual_stop_reference,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.67s, pit recovery probability: 0.42, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.12s."
Japan,2026,12,ALO,Aston Martin,21,MEDIUM,12,0,15.596000000000004,1.6140000000000327,3.0650000000000546,4190.087023000001,4180.423000000001,-9.66402300000027,21,20,0.43224761904761927,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.66s, pit recovery probability: 0.43, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.13s."
Japan,2026,12,BOT,Cadillac,22,HARD,12,0,18.661000000000058,3.0650000000000546,999.0,4221.319,4195.8640000000005,-25.454999999999927,22,22,0.9,0.3290666666666671,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -25.45s, pit recovery probability: 0.90, stay-out overtake probability: 0.33."
Japan,2026,13,PIA,McLaren,1,MEDIUM,13,0,72.23699999999985,0.0,1.096000000000231,3962.3824056000003,3952.3808,-10.001605600000403,5,3,0.5010285714285728,0.5946,stay_out,19.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -10.00s, pit recovery probability: 0.50, stay-out overtake probability: 0.59. Undercut/cover pressure: 0.19s."
Japan,2026,13,RUS,Mercedes,2,MEDIUM,13,0,73.33300000000008,1.096000000000231,2.592999999999847,3939.441072,3929.6627,-9.778372000000218,4,3,0.4981714285714299,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.78s, pit recovery probability: 0.50, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.18s."
Japan,2026,13,LEC,Ferrari,3,MEDIUM,13,0,75.92599999999993,2.592999999999847,0.375,3976.2330135,3966.8456,-9.387413500000093,7,6,0.495314285714287,0.31960000000000094,stay_out,18.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.39s, pit recovery probability: 0.50, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.33s."
Japan,2026,13,ANT,Mercedes,4,MEDIUM,13,0,76.30099999999993,0.375,1.2019999999999982,3904.5150347,3895.4605,-9.05453469999975,4,2,0.4924571428571441,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -9.05s, pit recovery probability: 0.49, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.43s."
Japan,2026,13,NOR,McLaren,5,MEDIUM,13,0,77.50299999999993,1.2019999999999982,1.6110000000001037,3974.4768736,3965.5254,-8.9514736000001,8,7,0.4896000000000014,0.31960000000000094,stay_out,17.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -8.95s, pit recovery probability: 0.49, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.29s."
